OnCatchSheet,OnSummarySheet,Date,years,yearday,months,Site.Name,Unique.Name,Nursery,Grid.Reference,Longitude,Latitude,X.coord,Y.coord,Use_row,Sampling,Year0class,Year0AverageFL,TaggingClassO,Year1class,Year1AverageFL,TaggingClass1,Year2class,Year2AverageFL,TaggingClass2,Year3class,Year3AverageFL,TaggingClass3,Year4class,Year4AverageFL,TaggingClass4,Air.Temp,Wind.Direction,Cloud.Condition,Precipitation,Water.Temp,Salinity,Turbidity,Surface,AverageDepth,GearCode,GearType,Net.m,Deep.m,Mesh.mm,CatchMethod,HaulRun,StartTime,EndTime,Duration(Mins),HWTime_1,HWTime_2,LWTime,LWTime_2,HW_1,HW_2,LW,LW_2,NetheldTime,AreaNetted,NetTechnique
1,1,2009/08/05,2009,217,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,25,4.7,0,71,12,0,0,NA,0,0,NA,0,0,NA,0,19,SW,7/8,Dry,18,0.5,0.6,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1710,1710,10,,1753,1226,,,5,1.4,,NA,850,Hauled
1,1,2009/08/12,2009,224,8,2 Bonallack Main Channel,Bonallack,Helford,SW718260,-5.1916800,50.090180,171800,26000,1,1,2,3.7,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,W,8/8,Dry,18,0.5,0.3,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1412,1752,204,938,,1556,,4.7,,1.4,,26,NA,Net held
1,1,2009/08/18,2009,230,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,0,NA,0,10,17.8,0,0,NA,0,0,NA,0,22,S,6/8,Dry,22,0,1,wavelets,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1430,1500,30,,1624,1039,,,5,1.4,,NA,4500,Hauled
1,1,2009/09/15,2009,258,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,45,13,0,0,NA,0,0,NA,0,0,NA,0,23,Calm,0/8,Dry,20,0,0,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1410,1530,72,,1513,922,,,4.7,1.8,,NA,3000,Hauled
1,1,2009/10/08,2009,281,10,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW862403,-4.9986932,50.223970,186200,40300,1,1,11,8.5,0,1,15,0,2,20.1,0,0,NA,0,0,NA,0,14,N,0/8,Dry,15,0,0.1,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,1305,1550,141,819,2038,1446,,5.2,5,1.2,,30,NA,Net held
1,1,2010/05/13,2010,133,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,32,10,0,0,NA,0,0,NA,0,0,NA,0,11,W,1/8,Dry,19,0,0.7,calm,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1730,1730,30,,1751,1203,,,5.1,1.1,,NA,850,Hauled
1,1,2010/05/18,2010,138,5,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,0,NA,0,5,11,0,6,15.9,0,0,NA,0,0,NA,0,16,SW,8/8,Dry,18,0,0.15,rippled,1.2,NA,NA,NA,NA,NA,Beach Seine,8,1355,1723,197,901,2112,1526,,4.9,5.1,1.3,,69,NA,Net held
1,1,2010/05/26,2010,146,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,23,11,0,0,NA,0,0,NA,0,0,NA,0,13,E,8/8,Dry,16,0,0.7,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1615,1615,15,,1658,1116,,,5.1,1,,NA,850,Hauled
1,1,2010/06/09,2010,160,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,85,10,0,14,15,0,1,23.7,Yellow,0,NA,0,18,NE,7/8,Dry,23,0.5,0.3,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1515,1545,30,,1546,947,,,4.6,1.6,,NA,3200,Hauled
1,1,2010/06/15,2010,166,6,1 Entrance Ruan Creek,Entrance Ruan Creek,Fal,SW859405,-5.0030058,50.225657,185900,40500,1,1,0,NA,0,0,NA,0,10,15.6,0,0,NA,0,0,NA,0,17,E,4/8,Dry,21,0,0.6,rippled,0.5,LN,Large Net,18.3,1.8,5,Beach Seine,3,1330,1510,84,812,,1441,,5.1,,0.9,,NA,1000,Hauled
1,1,2010/06/22,2010,173,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,286,10,0,314,15.6,0,0,NA,0,0,NA,0,19,W,0/8,Dry,24,0,1,calm,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1315,1335,20,,1445,847,,,4.6,1.6,,NA,3300,Hauled
1,1,2010/06/23,2010,174,6,15 Lamorran,Lamorran Gully,Fal,SW885417,-4.9672757,50.237371,188500,41700,1,1,0,NA,0,1,12,0,4,15,0,0,NA,0,0,NA,0,20,NW,2/8,Dry,24,0,0.4,calm,0.5,LN,Large Net,18.3,1.8,5,Beach Seine,1,1445,1505,20,,1617,1040,,,4.7,1.7,,NA,4000,Hauled
1,1,2010/06/25,2010,176,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,36,12,0,2,17.5,0,0,NA,0,0,NA,0,20,0,0/8,Dry,23,0,0.2,calm,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1620,1620,20,,1723,1146,,,5,1.3,,NA,900,Hauled
1,1,2010/07/02,2010,183,7,2 Bonallack Main Channel,Bonallack,Helford,SW718260,-5.1916800,50.090180,171800,26000,1,1,3,3,0,3,14,0,1,18.2,0,0,NA,0,0,NA,0,19,SW,4/8,Dry,21,0,0.23,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1430,1740,186,,1558,934,,,1.5,4.6,,35,NA,Net held
1,1,2010/07/10,2010,191,7,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,1,13,0,0,NA,0,0,NA,0,0,NA,0,21,SW,8/8,Dry,22,0,0.6,wavelets,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1555,1700,63,,1657,1108,,,5,1.4,,NA,900,Hauled
1,1,2010/08/07,2010,219,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,33,4.5,0,236,13,0,0,NA,0,0,NA,0,0,NA,0,19,W,7/8,Dry,23,0,1,wavelets,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1400,NA,NA,,1541,948,,,4.7,1.7,,NA,5000,Hauled
1,1,2010/08/08,2010,220,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,1,6.4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,20,W,6/8,Dry,21,0,0.6,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1600,NA,NA,,1640,1052,,,5.1,1.4,,NA,900,Hauled
1,1,2010/08/12,2010,224,8,12 Merthen,Merthen,Helford,SW723258,-5.1845821,50.088576,172300,25800,1,1,1,4.4,0,1,12,0,16,15.6,0,0,NA,0,0,NA,0,19,NW,8/8,Dry,21,0,1,wavelets,0.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1245,1535,150,,1417,744,,,0.3,5.4,,24,NA,Net held
1,1,2010/08/16,2010,228,8,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,22,5.9,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,22,NW,8/8,Dry,20,0,0.3,rippled,1.2,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,1430,1810,204,1032,,1655,,4.9,,1.4,,46,NA,Net held
1,1,2010/08/22,2010,234,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,4,3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,16,SW,8/8,Dry,19,0,0.6,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1605,1605,5,,1647,1118,,,4.9,1.5,,NA,900,Hauled
1,1,2010/09/05,2010,248,9,15 Lamorran,Lamorran Gully,Fal,SW885419,-4.9673873,50.239167,188500,41900,1,1,4,6.8,0,1,19,0,0,NA,0,0,NA,0,0,NA,0,17,SE,8/8,Rain,16,0,0.6,wavelets,0.9,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1500,1530,30,,1523,932,,,4.8,1.7,,NA,4400,Hauled
1,1,2010/09/05,2010,248,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,30,6.9,0,10,14,0,0,NA,0,0,NA,0,0,NA,0,17,SE,8/8,Rain,16,0,0.6,wavelets,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1400,1515,69,,1523,932,,,4.8,1.7,,NA,3300,Hauled
1,1,2010/09/21,2010,264,9,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,5,6.3,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,20,SE,4/8,Dry,22,0,0.3,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1600,NA,NA,,1700,1132,,,5.1,1.4,,NA,900,Hauled
1,1,2010/09/22,2010,265,9,2 Bonallack Main Channel,Bonallack,Helford,SW718260,-5.1916800,50.090180,171800,26000,1,1,37,7.4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,W,8/8,Drizzle,16,0,0.8,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,950,1353,258,523,1737,1209,,5,5.2,1.1,,53,800,Net held
1,1,2010/09/27,2010,270,9,13 Ruan Creek,Ruan Creek,Fal,SW872406,-4.9848624,50.227025,187200,40600,1,1,21,7.5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15,Calm,2/8,Dry,15,0,0.45,calm,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,7,1255,1621,196,807,2019,1427,,5.1,5,1.4,,32,NA,Net held
1,1,2011/05/14,2011,134,5,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15,NW,4/8,Dry,NA,NA,0.5,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1500,NA,NA,,1532,941,,,4.8,1.2,,NA,850,Hauled
1,1,2011/05/30,2011,150,5,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,34,10,0,0,NA,0,0,NA,0,0,NA,0,15,NW,5/8,Drizzle,17,0,1.2,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1515,1515,15,,1634,1046,,,4.8,1.5,,NA,4000,Hauled
1,1,2011/06/01,2011,152,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15,NW,8/8,Dry,17,NA,NA,NA,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1700,NA,NA,,1756,1210,,,5,1.2,,NA,850,Hauled
1,1,2011/06/14,2011,165,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,0,NA,0,0,NA,0,3,21.7,Yellow,1,25.2,Orange,17,S,8/8,Dry,21,0,0.6,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1600,NA,NA,,1656,1113,,,5.1,1.1,,NA,850,Hauled
1,1,2011/06/21,2011,172,6,2 Bonallack Main Channel,Bonallack,Helford,SW718260,-5.1916800,50.090180,171800,26000,1,1,0,NA,0,4,11,0,0,NA,0,0,NA,0,0,NA,0,17,SW,5/8,Dry,21,0,0.5,wavelets,0.16,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1430,1737,222,943,,1615,,4.6,,1.5,,29,NA,Net held
0,1,2011/06/30,2011,181,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,31,10,0,0,NA,0,0,NA,0,0,NA,0,16,W,4/8,Dry,21,0,0.6,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1520,1520,20,,1733,1142,,,5,1.3,,NA,4000,Hauled
1,1,2011/07/03,2011,184,7,13 Ruan Creek,Ruan Creek,Fal,SW873406,-4.9834624,50.227061,187300,40600,1,1,0,NA,0,6,12,0,1,17.4,0,0,NA,0,0,NA,0,16,E,1/8,Dry,22,0,1,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,8,1120,1540,252,730,1940,1358,,5,5.3,1,,43,NA,Net held
1,1,2011/08/06,2011,218,8,13 Ruan Creek,Ruan Creek,Fal,SW866406,-4.9932624,50.226809,186600,40600,1,1,10,13.7,0,8,19,0,2,23.2,Yellow,0,NA,0,0,NA,0,17,W,6/8,Dry,18,0,1,wavelets,1,NA,NA,NA,NA,NA,Beach Seine,5,1445,1655,126,1050,,1712,,4.8,,1.4,,33,NA,Net held
1,1,2011/08/10,2011,222,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,1,14,0,0,NA,0,0,NA,0,0,NA,0,18,SW,6/8,Dry,20,0,0.6,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1430,1450,20,,1532,948,,,4.6,1.8,,NA,4000,Hauled
1,1,2011/08/12,2011,224,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,27,5.8,0,1,15,0,0,NA,0,0,NA,0,0,NA,0,18,SW,8/8,Dry,20,0,0.9,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1605,1615,5,,1716,1143,,,5.1,1.2,,NA,850,Hauled
1,1,2011/08/19,2011,231,8,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,22,5.4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,SW,5/8,Dry,22,0,0.9,small waves,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1333,1723,210,906,2115,1530,,4.8,4.9,1.4,,38,NA,Net held
1,1,2011/08/21,2011,233,8,13 Ruan Creek,Ruan Creek,Fal,SW870407,-4.9877186,50.227851,187000,40700,1,1,22,5,0,1,12,0,0,NA,0,0,NA,0,0,NA,0,18,SW,5/8,Dry,19,0,0.8,wavelets,0.5,SN,Small Net,9.1,1.7,4,Beach Seine,1,1600,1715,69,1012,2224,1618,,4.5,4.4,1.8,,NA,3500,Hauled
1,1,2011/08/26,2011,238,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,56,5.3,0,2,14,0,0,NA,0,0,NA,0,0,NA,0,15,Calm,8/8,Torrential rain,15,0,0.1,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1450,1605,69,,1557,1000,,,4.8,1.6,,NA,1800,Hauled
1,1,2011/08/30,2011,242,8,13 Merthen,Merthen,Helford,SW734261,-5.1694070,50.091691,173400,26100,1,1,55,6.6,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,16,E,0/8,Dry,17,0,0.8,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,3,1215,1500,147,650,1905,1326,,5.4,5.7,0.4,,27,NA,Net held
1,1,2011/09/03,2011,246,9,13 Ruan Creek,Ruan Creek,Fal,SW866404,-4.9931499,50.225012,186600,40400,1,1,147,6.4,0,9,15,0,0,NA,0,0,NA,0,0,NA,0,17,SW,8/8,Rain,17,0,1,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,10,1405,1710,183,941,1607,2158,,5.2,5,1,,54,NA,Net held
1,1,2011/09/08,2011,251,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,333,6.1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,19,SW,8/8,Dry,16,0,0.75,calm,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1340,1355,15,,1517,938,,,4.6,2,,NA,2000,Hauled
1,1,2011/09/15,2011,258,9,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,29,6.7,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,17,SE,5/8,Dry,19,0,0.76,wavelets,0.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1210,1600,210,733,1945,1415,,5.2,5.2,1,,24,NA,Net held
1,1,2011/09/30,2011,273,9,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15,SW,8/8,Dry,15,NA,NA,NA,0.6,NA,NA,NA,NA,NA,Beach Seine,NA,NA,NA,NA,,,,,,,,,NA,850,Hauled
1,1,2012/05/19,2012,140,5,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,143,9,0,0,NA,0,0,NA,0,0,NA,0,16,S,8/8,Dry,18,0,0.8,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1525,1540,15,,1721,1139,,,4.8,0.9,,NA,2000,Hauled
1,1,2012/06/03,2012,155,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,10,11,0,0,NA,0,0,NA,0,0,NA,0,15,W,8/8,Drizzle,16,0,1,calm,0.8,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1600,NA,NA,,1707,1125,,,5.1,0.6,,NA,900,Hauled
1,1,2012/06/09,2012,161,6,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,2,10,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,14,SW,8/8,Shower,15,0,0.6,wavelets,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,6,1403,1757,212,938,2151,1612,,4.7,4.9,0.8,,35,NA,Net held
1,0,2012/06/19,2012,171,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,30,11,0,0,NA,0,0,NA,0,0,NA,0,17,S,3/8,Dry,18,0,0.8,calm,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1715,1715,15,,1814,1222,,,4.9,1,,NA,900,Hauled
1,1,2012/06/24,2012,176,6,13 Ruan Creek,Ruan Creek,Fal,SW867404,-4.9917499,50.225048,186700,40400,1,1,0,NA,0,84,11,0,0,NA,0,0,NA,0,0,NA,0,16,W,7/8,Dry,18,0,0.3,wavelets,0.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,4,1315,1424,65,856,2109,1523,,4.6,4.9,1,,21,NA,Net held
1,1,2012/06/30,2012,182,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,10,12,0,3,16.1,0,0,NA,0,0,NA,0,16,SW,6/8,Shower,18,0,0.3,wavelets,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1330,1342,12,,1451,850,,,4.5,1.2,,NA,2000,Hauled
1,1,2012/08/01,2012,214,8,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,2,3.9,0,37,13,0,0,NA,0,0,NA,0,0,NA,0,19,W,6/8,Shower,21,0.025,0.4,wavelets,0.7,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1600,NA,NA,,1737,1201,,,5.2,0.7,,NA,900,Hauled
1,1,2012/08/09,2012,222,8,2 Bonallack Main Channel,Bonallack,Helford,SW719258,-5.1901649,50.088423,171900,25800,1,1,21,4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,23,E,0/8,Dry,21,0,0.3,calm,0.5,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1450,1817,196,1027,,1657,,4.4,,1.6,,42,NA,Net held
1,1,2012/08/23,2012,236,8,13 Ruan Creek,Ruan Creek,Fal,SW866404,-4.9931499,50.225012,186600,40400,1,1,9,5.6,0,82,14,0,0,NA,0,0,NA,0,0,NA,0,20,S,8/8,Dry,18,0,0.4,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,5,1405,1518,68,938,,1612,,4.8,,0.9,,29,NA,Net held
1,1,2012/08/28,2012,241,8,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,3,4.4,0,27,14,0,0,NA,0,0,NA,0,0,NA,0,20,SW,4/8,Dry,19,0,0.3,wavelets,0.6,NA,NA,NA,NA,NA,Beach Seine,2,1350,1425,35,,1543,952,,,4.6,1.4,,NA,3900,Hauled
1,1,2012/09/13,2012,257,9,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,110,6.1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,W,4/8,Dry,19,0,0.5,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1430,1440,10,,1616,1015,,,4.8,1.4,,NA,2690,Hauled
1,1,2012/09/15,2012,259,9,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,97,5.9,0,8,17,0,0,NA,0,0,NA,0,0,NA,0,18.5,W,7/8,Dry,21,0,1,calm,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1640,1650,10,,1735,1153,,,5.3,0.8,,NA,840,Hauled
1,1,2012/09/30,2012,274,9,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,528,6.6,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15,W,8/8,Dry,15,0,0.8,wavelets,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1637,1645,8,,1817,1250,,,5.2,0.5,,NA,900,Hauled
1,1,2012/10/06,2012,280,10,13 Ruan Creek,Ruan Creek,Fal,SW866404,-4.9931499,50.225012,186600,40400,1,1,35,6.5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,13,E,3/8,Dry,15,0,0.3,wavelets,0.9,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,8,1330,1550,132,917,,1530,,4.7,,1.5,,75,NA,Net held
1,1,2013/06/07,2013,158,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,63,8,0,0,NA,0,0,NA,0,0,NA,0,23,E,2/8,Dry,22,0,1,rippled,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1500,NA,NA,,1729,1151,,,4.8,0.9,,NA,2000,Hauled
0,1,2013/06/21,2013,172,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,301,8,0,0,NA,0,0,NA,0,0,NA,0,16.5,NW,6/8,Dry,17,NA,NA,NA,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,NA,NA,NA,NA,,,,,,,,,NA,NA,Hauled
1,1,2013/06/21,2013,172,6,15 Lamorran Gully,Lamorran Gully,Fal,SW884417,-4.9686760,50.237335,188400,41700,1,1,0,NA,0,7,8,0,1,17,0,0,NA,0,0,NA,0,18.5,W,4/8,Dry,22,0,1,wavelets,0.6,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,2,1415,1500,45,,1609,1022,,,4.9,0.9,,NA,2700,Hauled
1,1,2013/06/23,2013,174,6,20 Head of Polwheveral Creek,Head of Polwheveral Creek,Helford,SW739284,-5.1637894,50.112535,173900,28400,1,1,0,NA,0,301,8,0,0,NA,0,0,NA,0,0,NA,0,16.5,NW,7/8,Dry,16,0,1,rippled,1,KNN,Knotless Nylon Net,29.5,2,5,Beach Seine,1,1645,1645,45,,1800,1220,,,5.3,0.5,,NA,900,Hauled
